entry_date,expiry_date,spot_entry,spot_expiry,signal,direction,K1,K2,sigma_used,entry_cost,expiry_value,pnl,pnl_pct,max_profit,max_loss,win,cumulative_pnl,equity
2008-10-22,2008-11-20,1.28167,1.2439,1.0,bull_call,1.26886,1.29449,0.508,0.012189,0.0,-0.012189,-1.0,0.013445,0.012189,False,0.03504699999999996,502.7736928494606
2008-10-24,2008-11-24,1.26299,1.29177,1.0,bull_call,1.25036,1.27562,0.5146,0.012,0.02526,0.01326,1.105,0.01326,0.012,True,0.04830699999999996,655.1627466110908
2008-10-27,2008-11-25,1.24646,1.30341,1.0,bull_call,1.234,1.25893,0.5149,0.011842,0.024929,0.013087,1.1051,0.013087,0.011842,True,0.06139399999999996,805.5636173937796
2008-11-11,2008-12-10,1.2516,1.30141,1.0,bull_call,1.23908,1.26411,0.2296,0.012476,0.025032,0.012556,1.0065,0.012556,0.012476,True,0.07394999999999996,949.8620305937063
2008-11-12,2008-12-11,1.2459,1.333,1.0,bull_call,1.23345,1.25836,0.2292,0.01242,0.024918,0.012498,1.0063,0.012498,0.01242,True,0.08644799999999996,1093.4938853382655
2008-11-24,2008-12-23,1.29177,1.39379,-1.0,bear_put,1.27885,1.29177,0.2441,0.006109,0.0,-0.006109,-1.0,0.006809,0.006109,False,0.08033899999999995,1023.2868921685973
2008-11-25,2008-12-24,1.30341,1.40089,-1.0,bear_put,1.29037,1.30341,0.2397,0.006151,0.0,-0.006151,-1.0,0.006883,0.006151,False,0.07418799999999995,952.5972187381458
2008-12-08,2009-01-06,1.4918,1.351,-1.0,bear_put,1.47688,1.4918,0.6287,0.00775,0.014918,0.007168,0.9249,0.007168,0.00775,True,0.08135599999999994,1034.9746499118535
2009-01-05,2009-02-03,1.36459,1.30129,1.0,bull_call,1.35095,1.37824,0.8042,0.012457,0.0,-0.012457,-1.0,0.014835,0.012457,False,0.06889899999999995,891.8139830409162
2009-01-06,2009-02-04,1.351,1.28556,1.0,bull_call,1.33749,1.36451,0.5211,0.012824,0.0,-0.012824,-1.0,0.014196,0.012824,False,0.056074999999999944,744.4356100817047
2009-01-13,2009-02-11,1.3202,1.2868,1.0,bull_call,1.307,1.3334,0.2049,0.013237,0.0,-0.013237,-1.0,0.013168,0.013237,False,0.042837999999999946,592.3108812247892
2009-01-20,2009-02-18,1.28849,1.2569,1.0,bull_call,1.27561,1.30138,0.144,0.01316,0.0,-0.01316,-1.0,0.01261,0.01316,False,0.029677999999999947,441.07106617931015
2009-02-17,2009-03-18,1.25819,1.3484,1.0,bull_call,1.24561,1.27078,0.1514,0.012816,0.025164,0.012348,0.9635,0.012348,0.012816,True,0.042025999999999945,582.9790628496428
2009-02-18,2009-03-19,1.2569,1.36619,1.0,bull_call,1.24433,1.26947,0.1424,0.012845,0.025138,0.012293,0.957,0.012293,0.012845,True,0.054318999999999944,724.2549782260921
2009-03-11,2009-04-09,1.28067,1.316,-1.0,bear_put,1.26787,1.28067,0.1587,0.00572,0.0,-0.00572,-1.0,0.007087,0.00572,False,0.04859899999999994,658.5185236622516
2009-03-12,2009-04-10,1.28989,1.31759,-1.0,bear_put,1.27699,1.28989,0.1603,0.00577,0.0,-0.00577,-1.0,0.007129,0.00577,False,0.042828999999999944,592.2074497403357
2009-03-13,2009-04-13,1.29299,1.3364,-1.0,bear_put,1.28006,1.29299,0.1604,0.005784,0.0,-0.005784,-1.0,0.007145,0.005784,False,0.037044999999999946,525.7354823981585
2009-03-16,2009-04-14,1.29761,1.3274,-1.0,bear_put,1.28463,1.29761,0.1606,0.005806,0.0,-0.005806,-1.0,0.00717,0.005806,False,0.031238999999999947,459.01068253842817
2009-03-18,2009-04-16,1.3484,1.31804,-1.0,bear_put,1.33492,1.3484,0.1849,0.006159,0.013484,0.007325,1.1892,0.007325,0.006159,True,0.038563999999999946,543.192418496493
2009-03-19,2009-04-17,1.36619,1.3045,-1.0,bear_put,1.35253,1.36619,0.1872,0.006251,0.013662,0.007411,1.1855,0.007411,0.006251,True,0.045974999999999946,628.3624997504479
2009-04-17,2009-05-18,1.3045,1.3558,1.0,bull_call,1.29145,1.31754,0.131,0.013394,0.02609,0.012696,0.9479,0.012696,0.013394,True,0.058670999999999945,774.2698471529862
2009-04-20,2009-05-19,1.29289,1.36323,1.0,bull_call,1.27996,1.30582,0.1325,0.013266,0.025858,0.012592,0.9492,0.012592,0.013266,True,0.07126299999999995,918.9819862907275
2009-04-21,2009-05-20,1.29349,1.3773,1.0,bull_call,1.28056,1.30643,0.1316,0.013277,0.02587,0.012593,0.9484,0.012593,0.013277,True,0.08385599999999996,1063.7056178156301
2009-05-04,2009-06-02,1.34187,1.43086,-1.0,bear_put,1.32845,1.34187,0.1376,0.005853,0.0,-0.005853,-1.0,0.007566,0.005853,False,0.07800299999999996,996.4406757593088
2009-05-08,2009-06-08,1.3639,1.3903,-1.0,bear_put,1.35026,1.3639,0.1461,0.00601,0.0,-0.00601,-1.0,0.007629,0.00601,False,0.07199299999999996,927.3714289186302
2009-05-20,2009-06-18,1.3773,1.3915,-1.0,bear_put,1.36352,1.3773,0.1334,0.005974,0.0,-0.005974,-1.0,0.007799,0.005974,False,0.06601899999999997,858.7159080157661
2009-05-21,2009-06-19,1.39061,1.3947,-1.0,bear_put,1.3767,1.39061,0.1352,0.006046,0.0,-0.006046,-1.0,0.00786,0.006046,False,0.059972999999999964,789.2329352372731
2009-05-22,2009-06-22,1.40031,1.38652,-1.0,bear_put,1.3863,1.40031,0.1334,0.006073,0.013785,0.007712,1.2698,0.00793,0.006073,True,0.06768499999999997,877.8622250268428
2009-05-25,2009-06-23,1.4007,1.4072,-1.0,bear_put,1.38669,1.4007,0.132,0.006063,0.0,-0.006063,-1.0,0.007944,0.006063,False,0.06162199999999997,808.1838816666042
2009-05-29,2009-06-29,1.41571,1.40861,-1.0,bear_put,1.40155,1.41571,0.1252,0.006067,0.007099,0.001033,0.1702,0.00809,0.006067,True,0.06265499999999997,820.0555176044446
2009-06-02,2009-07-01,1.43086,1.41409,-1.0,bear_put,1.41655,1.43086,0.1247,0.006127,0.014309,0.008182,1.3355,0.008182,0.006127,True,0.07083699999999997,914.0862293599241
2009-06-15,2009-07-14,1.37849,1.39716,1.0,bull_call,1.36471,1.39228,0.1477,0.01406,0.02757,0.01351,0.9609,0.01351,0.01406,True,0.08434699999999996,1069.3483799119317
2009-07-01,2009-07-30,1.41409,1.40849,-1.0,bear_put,1.39995,1.41409,0.1342,0.00614,0.005597,-0.000543,-0.0884,0.008001,0.00614,False,0.08380399999999996,1063.1080136832315
2009-07-08,2009-08-06,1.38791,1.4373,1.0,bull_call,1.37403,1.40178,0.1192,0.014327,0.027758,0.013431,0.9374,0.013431,0.014327,True,0.09723499999999996,1217.46226564948
2009-07-15,2009-08-13,1.4102,1.42759,-1.0,bear_put,1.3961,1.4102,0.1099,0.005882,0.0,-0.005882,-1.0,0.00822,0.005882,False,0.09135299999999996,1149.864044365475
2009-07-16,2009-08-14,1.41411,1.4207,-1.0,bear_put,1.39997,1.41411,0.1072,0.005866,0.0,-0.005866,-1.0,0.008275,0.005866,False,0.08548699999999997,1082.449701276054
2009-07-20,2009-08-18,1.42118,1.41651,-1.0,bear_put,1.40697,1.42118,0.1101,0.00593,0.00467,-0.00126,-0.2124,0.008282,0.00593,False,0.08422699999999997,1067.9692934525506
2009-07-29,2009-08-27,1.40146,1.4373,1.0,bull_call,1.38745,1.41548,0.0972,0.014649,0.028029,0.01338,0.9133,0.01338,0.014649,True,0.09760699999999997,1221.7374336735622
2009-08-03,2009-09-01,1.44119,1.4212,-1.0,bear_put,1.42678,1.44119,0.0987,0.005862,0.014412,0.00855,1.4587,0.00855,0.005862,True,0.10615699999999997,1319.9973439044775
2009-08-04,2009-09-02,1.44196,1.42741,-1.0,bear_put,1.42754,1.44196,0.0987,0.005866,0.01442,0.008554,1.4584,0.008554,0.005866,True,0.11471099999999998,1418.303223684039
2009-08-21,2009-09-21,1.43209,1.46841,-1.0,bear_put,1.41777,1.43209,0.1015,0.005865,0.0,-0.005865,-1.0,0.008456,0.005865,False,0.10884599999999998,1350.9003729817796
2009-08-27,2009-09-25,1.4373,1.46849,-1.0,bear_put,1.42292,1.4373,0.0969,0.00582,0.0,-0.00582,-1.0,0.008553,0.00582,False,0.10302599999999998,1284.014679701788
2009-09-01,2009-09-30,1.4212,1.4655,1.0,bull_call,1.40699,1.43541,0.084,0.015001,0.028424,0.013423,0.8948,0.013423,0.015001,True,0.11644899999999998,1438.2769925707444
2009-09-08,2009-10-07,1.45041,1.47115,-1.0,bear_put,1.43591,1.45041,0.0817,0.005601,0.0,-0.005601,-1.0,0.008903,0.005601,False,0.11084799999999999,1373.9081320791238
2009-09-09,2009-10-08,1.4548,1.47813,-1.0,bear_put,1.44025,1.4548,0.0819,0.005623,0.0,-0.005623,-1.0,0.008925,0.005623,False,0.10522499999999999,1309.28643906995
2009-09-10,2009-10-09,1.45813,1.47341,-1.0,bear_put,1.44355,1.45813,0.081,0.005618,0.0,-0.005618,-1.0,0.008964,0.005618,False,0.09960699999999999,1244.7222079965834
2009-09-22,2009-10-21,1.4812,1.50069,-1.0,bear_put,1.46638,1.4812,0.074,0.005543,0.0,-0.005543,-1.0,0.009269,0.005543,False,0.09406399999999998,1181.0199059603303
2009-09-28,2009-10-27,1.46216,1.4817,1.0,bull_call,1.44754,1.47678,0.0761,0.015542,0.029243,0.013701,0.8816,0.013701,0.015542,True,0.10776499999999999,1338.4771024601866
2009-09-29,2009-10-28,1.45917,1.4718,1.0,bull_call,1.44458,1.47376,0.0764,0.015505,0.02722,0.011714,0.7555,0.013678,0.015505,True,0.11947899999999999,1473.0989256701216
2009-10-01,2009-10-30,1.45159,1.4733,1.0,bull_call,1.43707,1.46611,0.0771,0.015416,0.029032,0.013616,0.8833,0.013616,0.015416,True,0.133095,1629.5792692612497
2009-10-08,2009-11-06,1.47813,1.48489,-1.0,bear_put,1.46335,1.47813,0.0704,0.005436,0.0,-0.005436,-1.0,0.009345,0.005436,False,0.127659,1567.1066526512782
2009-10-14,2009-11-12,1.49321,1.48569,-1.0,bear_put,1.47827,1.49321,0.0741,0.00559,0.00752,0.001931,0.3454,0.009342,0.00559,True,0.12958999999999998,1589.298452260155
2009-10-15,2009-11-13,1.4956,1.49089,-1.0,bear_put,1.48064,1.4956,0.0738,0.005592,0.004705,-0.000887,-0.1586,0.009364,0.005592,False,0.12870299999999998,1579.104704847895
2009-10-27,2009-11-25,1.4817,1.51279,1.0,bull_call,1.46688,1.49652,0.0743,0.015777,0.029634,0.013857,0.8783,0.013857,0.015777,True,0.14256,1738.3547137449473
2009-10-28,2009-11-26,1.4718,1.4973,1.0,bull_call,1.45708,1.48652,0.0781,0.015615,0.029436,0.013821,0.8851,0.013821,0.015615,True,0.156381,1897.190996704185
2009-11-09,2009-12-08,1.5008,1.4697,-1.0,bear_put,1.48579,1.5008,0.0874,0.005911,0.015008,0.009097,1.5388,0.009097,0.005911,True,0.165478,2001.7372427124465
2009-11-25,2009-12-24,1.51279,1.4385,-1.0,bear_put,1.49766,1.51279,0.0962,0.006114,0.015128,0.009014,1.4745,0.009014,0.006114,True,0.17449199999999998,2105.3296205863026
2009-12-04,2010-01-04,1.48571,1.4424,1.0,bull_call,1.47085,1.50056,0.1008,0.015494,0.0,-0.015494,-1.0,0.01422,0.015494,False,0.15899799999999997,1927.2665739058577
2009-12-07,2010-01-05,1.48412,1.4366,1.0,bull_call,1.46928,1.49896,0.1007,0.015479,0.0,-0.015479,-1.0,0.014204,0.015479,False,0.14351899999999998,1749.3759130328358
2009-12-08,2010-01-06,1.4697,1.4404,1.0,bull_call,1.455,1.4844,0.0981,0.015354,0.0,-0.015354,-1.0,0.01404,0.015354,False,0.12816499999999997,1572.9218005550022
2009-12-17,2010-01-15,1.4347,1.4391,1.0,bull_call,1.42035,1.44905,0.1004,0.014966,0.018745,0.003779,0.2525,0.013728,0.014966,True,0.13194399999999998,1616.3515316383507
2009-12-18,2010-01-18,1.43491,1.44067,1.0,bull_call,1.42056,1.44925,0.1007,0.014965,0.020117,0.005151,0.3442,0.013733,0.014965,True,0.13709499999999997,1675.5488179072916
2009-12-21,2010-01-19,1.42867,1.4281,1.0,bull_call,1.41439,1.44296,0.1009,0.014898,0.013715,-0.001183,-0.0794,0.013675,0.014898,False,0.13591199999999998,1661.9533238952247
2010-01-11,2010-02-09,1.45113,1.37821,-1.0,bear_put,1.43661,1.45113,0.0771,0.005503,0.014511,0.009008,1.6369,0.009008,0.005503,True,0.14491999999999997,1765.4767474461116
2010-01-13,2010-02-11,1.45239,1.36818,-1.0,bear_put,1.43787,1.45239,0.0729,0.005407,0.014524,0.009117,1.6859,0.009117,0.005407,True,0.15403699999999998,1870.252841197604
2010-01-19,2010-02-17,1.4281,1.36069,1.0,bull_call,1.41382,1.44238,0.0698,0.015278,0.0,-0.015278,-1.0,0.013284,0.015278,False,0.13875899999999997,1694.6721501440452
2010-01-20,2010-02-18,1.41103,1.34615,1.0,bull_call,1.39692,1.42514,0.0809,0.014933,0.0,-0.014933,-1.0,0.013288,0.014933,False,0.12382599999999996,1523.0563326612078
2010-01-21,2010-02-19,1.4097,1.36151,1.0,bull_call,1.3956,1.4238,0.0777,0.014962,0.0,-0.014962,-1.0,0.013232,0.014962,False,0.10886399999999996,1351.1072359506866
2010-01-29,2010-03-01,1.38669,1.35621,1.0,bull_call,1.37283,1.40056,0.0825,0.014655,0.0,-0.014655,-1.0,0.013079,0.014655,False,0.09420899999999996,1182.6863020987491
2010-02-04,2010-03-05,1.37449,1.3629,1.0,bull_call,1.36075,1.38824,0.0888,0.014454,0.002149,-0.012304,-0.8513,0.013036,0.014454,False,0.08190499999999996,1041.283970463523
2010-02-05,2010-03-08,1.36801,1.36169,1.0,bull_call,1.35433,1.38169,0.0882,0.014392,0.007365,-0.007027,-0.4882,0.012969,0.014392,False,0.07487799999999996,960.5269658795881
2010-02-08,2010-03-09,1.36547,1.36069,1.0,bull_call,1.35181,1.37912,0.0824,0.014432,0.00888,-0.005552,-0.3847,0.012878,0.014432,False,0.06932599999999996,896.7212323588815
2010-02-18,2010-03-19,1.34615,1.35369,1.0,bull_call,1.33269,1.35961,0.0978,0.014066,0.021006,0.00694,0.4934,0.012857,0.014066,True,0.07626599999999996,976.4783992597648
2010-03-03,2010-04-01,1.37016,1.3584,-1.0,bear_put,1.35646,1.37016,0.1116,0.005734,0.011763,0.006029,1.0514,0.007967,0.005734,True,0.08229499999999995,1045.766001456512
2010-03-12,2010-04-12,1.37699,1.3596,-1.0,bear_put,1.36322,1.37699,0.1032,0.005662,0.01377,0.008108,1.4321,0.008108,0.005662,True,0.09040299999999996,1138.9462765620397
2010-03-16,2010-04-14,1.37688,1.3656,-1.0,bear_put,1.36311,1.37688,0.1072,0.005712,0.011282,0.00557,0.9752,0.008057,0.005712,True,0.09597299999999996,1202.9588730516537
2010-03-19,2010-04-19,1.35369,1.34873,1.0,bull_call,1.34016,1.36723,0.09,0.014222,0.008571,-0.005651,-0.3974,0.012852,0.014222,False,0.09032199999999996,1138.0153932019575
2010-03-23,2010-04-21,1.3468,1.33899,1.0,bull_call,1.33333,1.36027,0.0845,0.01421,0.00566,-0.00855,-0.6017,0.012726,0.01421,False,0.08177199999999996,1039.755482971042
2010-03-24,2010-04-22,1.3331,1.327,1.0,bull_call,1.31977,1.34643,0.0892,0.014013,0.007228,-0.006785,-0.4842,0.012649,0.014013,False,0.07498699999999996,961.7796360801927
2010-03-25,2010-04-23,1.33071,1.3384,1.0,bull_call,1.3174,1.34401,0.089,0.01399,0.021001,0.007011,0.5011,0.012624,0.01399,True,0.08199799999999996,1042.3527624695434
2010-04-22,2010-05-21,1.327,1.25671,1.0,bull_call,1.31373,1.34027,0.0881,0.013962,0.0,-0.013962,-1.0,0.012578,0.013962,False,0.06803599999999996,881.8960529205328
2010-04-27,2010-05-26,1.31707,1.2173,1.0,bull_call,1.3039,1.33024,0.1048,0.013702,0.0,-0.013702,-1.0,0.012639,0.013702,False,0.05433399999999996,724.427364033515
2010-05-04,2010-06-02,1.29639,1.2239,1.0,bull_call,1.28343,1.30936,0.118,0.013391,0.0,-0.013391,-1.0,0.012537,0.013391,False,0.04094299999999996,570.5328075537268
2010-05-05,2010-06-03,1.28149,1.21694,1.0,bull_call,1.26868,1.29431,0.1217,0.013213,0.0,-0.013213,-1.0,0.012417,0.013213,False,0.027729999999999956,418.6838959886877
2010-05-06,2010-06-04,1.2633,1.1971,1.0,bull_call,1.25066,1.27593,0.1287,0.012984,0.0,-0.012984,-1.0,0.012282,0.012984,False,0.014745999999999955,269.46674108363436
2010-05-14,2010-06-14,1.236,1.22181,1.0,bull_call,1.22364,1.24836,0.1299,0.012697,0.0,-0.012697,-1.0,0.012024,0.012697,False,0.0020489999999999554,123.54790129393464
2010-05-18,2010-06-16,1.21789,1.23119,1.0,bull_call,1.20571,1.23007,0.1393,0.012462,0.024358,0.011896,0.9546,0.011896,0.012462,True,0.013944999999999956,260.2613389672644
2010-05-26,2010-06-24,1.2173,1.23375,1.0,bull_call,1.20513,1.22947,0.1652,0.012342,0.024346,0.012004,0.9726,0.012004,0.012342,True,0.025948999999999958,398.21595445403733
2010-06-04,2010-07-05,1.1971,1.2537,1.0,bull_call,1.18513,1.20907,0.1643,0.012141,0.023942,0.011801,0.972,0.011801,0.012141,True,0.03774999999999996,533.8376153470235
2010-06-07,2010-07-06,1.19229,1.2624,1.0,bull_call,1.18037,1.20422,0.1581,0.012116,0.023846,0.01173,0.9681,0.01173,0.012116,True,0.049479999999999955,668.6433167515427
2010-06-15,2010-07-14,1.23191,1.27405,-1.0,bear_put,1.21959,1.23191,0.1601,0.00551,0.0,-0.00551,-1.0,0.006809,0.00551,False,0.043969999999999954,605.3202634916192
2010-06-29,2010-07-28,1.21864,1.29922,1.0,bull_call,1.20645,1.23082,0.101,0.012707,0.024373,0.011666,0.918,0.011666,0.012707,True,0.05563599999999995,739.3904521178016
2010-07-01,2010-07-30,1.25075,1.3039,-1.0,bear_put,1.23824,1.25075,0.1278,0.005381,0.0,-0.005381,-1.0,0.007126,0.005381,False,0.05025499999999995,677.5499168017133
2010-07-02,2010-08-02,1.2571,1.31759,-1.0,bear_put,1.24453,1.2571,0.1261,0.005395,0.0,-0.005395,-1.0,0.007176,0.005395,False,0.044859999999999955,615.5484880653637
2010-07-15,2010-08-13,1.29286,1.28299,-1.0,bear_put,1.27993,1.29286,0.1177,0.005472,0.009869,0.004397,0.8035,0.007456,0.005472,True,0.049256999999999954,666.0805144145257
2010-07-16,2010-08-16,1.29319,1.27709,-1.0,bear_put,1.28026,1.29319,0.1173,0.005469,0.012932,0.007463,1.3644,0.007463,0.005469,True,0.05671999999999995,751.8481998008791
2010-07-29,2010-08-27,1.30781,1.27065,-1.0,bear_put,1.29473,1.30781,0.1162,0.005521,0.013078,0.007557,1.3687,0.007557,0.005521,True,0.06427699999999995,838.6961695804144
2010-08-02,2010-08-31,1.31759,1.26659,-1.0,bear_put,1.30442,1.31759,0.098,0.005349,0.013176,0.007826,1.463,0.007826,0.005349,True,0.07210299999999994,928.635591506396
2010-08-03,2010-09-01,1.32251,1.26873,-1.0,bear_put,1.30928,1.32251,0.0964,0.005347,0.013225,0.007878,1.4732,0.007878,0.005347,True,0.07998099999999994,1019.1726175647764
2010-08-12,2010-09-10,1.28441,1.26931,1.0,bull_call,1.27156,1.29725,0.1349,0.013166,0.0,-0.013166,-1.0,0.012522,0.013166,False,0.06681499999999994,867.8638481963283
2010-08-13,2010-09-13,1.28299,1.2717,1.0,bull_call,1.27016,1.29582,0.1245,0.013211,0.001539,-0.011672,-0.8835,0.012448,0.013211,False,0.05514299999999994,733.7247052471769
2010-08-16,2010-09-14,1.27709,1.2872,1.0,bull_call,1.26432,1.28986,0.1253,0.013146,0.022881,0.009735,0.7406,0.012396,0.013146,True,0.06487799999999994,845.6030942644821
2010-08-25,2010-09-23,1.2633,1.3391,1.0,bull_call,1.25066,1.27593,0.1178,0.01305,0.025266,0.012216,0.9361,0.012216,0.01305,True,0.07709399999999994,985.9940958294954
2010-09-02,2010-10-01,1.2803,1.36221,-1.0,bear_put,1.26749,1.2803,0.1165,0.005408,0.0,-0.005408,-1.0,0.007395,0.005408,False,0.07168599999999994,923.8432660600463
2010-09-03,2010-10-04,1.28259,1.3777,-1.0,bear_put,1.26977,1.28259,0.1163,0.005415,0.0,-0.005415,-1.0,0.007411,0.005415,False,0.06627099999999994,861.6119895804665
2010-09-06,2010-10-05,1.28941,1.36741,-1.0,bear_put,1.27651,1.28941,0.1181,0.005461,0.0,-0.005461,-1.0,0.007433,0.005461,False,0.06080999999999994,798.8520632914573
2010-09-15,2010-10-14,1.29917,1.39673,-1.0,bear_put,1.28618,1.29917,0.1013,0.005318,0.0,-0.005318,-1.0,0.007674,0.005318,False,0.055491999999999944,737.7355483665441
2010-09-16,2010-10-15,1.30151,1.4072,-1.0,bear_put,1.28849,1.30151,0.1,0.005311,0.0,-0.005311,-1.0,0.007704,0.005311,False,0.05018099999999995,676.6994801517615
2010-09-17,2010-10-18,1.3076,1.39643,-1.0,bear_put,1.29452,1.3076,0.1006,0.005344,0.0,-0.005344,-1.0,0.007732,0.005344,False,0.044836999999999946,615.284163160649
2010-09-22,2010-10-21,1.3257,1.39632,-1.0,bear_put,1.31244,1.3257,0.1016,0.00543,0.0,-0.00543,-1.0,0.007827,0.00543,False,0.03940699999999995,552.8805008736465
2010-09-23,2010-10-22,1.3391,1.39169,-1.0,bear_put,1.32571,1.3391,0.1046,0.005523,0.0,-0.005523,-1.0,0.007868,0.005523,False,0.03388399999999995,489.40804658062365
2010-09-27,2010-10-26,1.34791,1.39489,-1.0,bear_put,1.33443,1.34791,0.1134,0.00566,0.0,-0.00566,-1.0,0.007819,0.00566,False,0.02822399999999995,424.36113524647385
2010-10-04,2010-11-02,1.3777,1.39109,-1.0,bear_put,1.36392,1.3777,0.1146,0.005799,0.0,-0.005799,-1.0,0.007978,0.005799,False,0.022424999999999952,357.71678209687406
2010-10-06,2010-11-04,1.38339,1.41273,-1.0,bear_put,1.36956,1.38339,0.1228,0.005906,0.0,-0.005906,-1.0,0.007928,0.005906,False,0.01651899999999995,289.8427435209926
2010-10-07,2010-11-05,1.392,1.4228,-1.0,bear_put,1.37808,1.392,0.1034,0.005726,0.0,-0.005726,-1.0,0.008194,0.005726,False,0.01079299999999995,224.03733463418303
2010-10-15,2010-11-15,1.4072,1.36932,-1.0,bear_put,1.39313,1.4072,0.1032,0.005785,0.014072,0.008287,1.4324,0.008287,0.005785,True,0.01907999999999995,319.27474704162114
2010-10-20,2010-11-18,1.37391,1.3554,1.0,bull_call,1.36017,1.38765,0.1254,0.014142,0.0,-0.014142,-1.0,0.013336,0.014142,False,0.004937999999999951,156.74940780353865
2010-11-04,2010-12-03,1.41273,1.3216,-1.0,bear_put,1.3986,1.41273,0.1189,0.005992,0.014127,0.008135,1.3575,0.008135,0.005992,True,0.013072999999999951,250.23997736242717
2010-11-05,2010-12-06,1.4228,1.3416,-1.0,bear_put,1.40857,1.4228,0.1195,0.006041,0.014228,0.008187,1.3553,0.008187,0.006041,True,0.021259999999999953,344.32815105371424
2010-11-12,2010-12-13,1.3621,1.31971,1.0,bull_call,1.34848,1.37572,0.1398,0.013934,0.0,-0.013934,-1.0,0.013308,0.013934,False,0.007325999999999952,184.19322834522592
2010-11-24,2010-12-23,1.33863,1.31154,1.0,bull_call,1.32525,1.35202,0.1386,0.013701,0.0,-0.013701,-1.0,0.013071,0.013701,False,-0.006375000000000047,26.736031845369553
2010-11-25,2010-12-24,1.33579,1.31271,1.0,bull_call,1.32243,1.34915,0.1374,0.013678,0.0,-0.013678,-1.0,0.013037,0.013678,False,-0.020053000000000046,-130.45683974977203
2010-11-29,2010-12-28,1.3238,1.31897,1.0,bull_call,1.31056,1.33704,0.1382,0.013551,0.008401,-0.00515,-0.38,0.012925,0.013551,False,-0.025203000000000045,-189.64263363155152
2010-11-30,2010-12-29,1.31039,1.30863,1.0,bull_call,1.29729,1.3235,0.1277,0.013474,0.011338,-0.002136,-0.1585,0.012734,0.013474,False,-0.027339000000000044,-214.19037260853804
2010-12-01,2010-12-30,1.29921,1.32245,1.0,bull_call,1.28622,1.3122,0.1291,0.013351,0.025984,0.012634,0.9463,0.012634,0.013351,True,-0.014705000000000044,-68.99555321001347
2010-12-21,2011-01-19,1.3118,1.33781,1.0,bull_call,1.29868,1.32492,0.1318,0.013464,0.026236,0.012772,0.9486,0.012772,0.013464,True,-0.001933000000000044,77.78521561679956
2010-12-31,2011-01-31,1.33012,1.35728,-1.0,bear_put,1.31682,1.33012,0.1159,0.005612,0.0,-0.005612,-1.0,0.007689,0.005612,False,-0.007545000000000044,13.289938866402224
2011-01-03,2011-02-01,1.33579,1.37138,-1.0,bear_put,1.32243,1.33579,0.1144,0.005621,0.0,-0.005621,-1.0,0.007737,0.005621,False,-0.013166000000000044,-51.30876936844871
2011-01-07,2011-02-07,1.29799,1.3575,1.0,bull_call,1.28501,1.31097,0.1141,0.013434,0.02596,0.012526,0.9324,0.012526,0.013434,True,-0.0006400000000000433,92.64487221663273
2011-01-10,2011-02-08,1.28951,1.35919,1.0,bull_call,1.27661,1.3024,0.1158,0.013335,0.02579,0.012455,0.9341,0.012455,0.013335,True,0.011814999999999957,235.78255431324692
2011-02-02,2011-03-03,1.38299,1.38665,-1.0,bear_put,1.36916,1.38299,0.1305,0.005974,0.0,-0.005974,-1.0,0.007856,0.005974,False,0.005840999999999957,167.12703341038275
2011-02-24,2011-03-25,1.37641,1.41719,-1.0,bear_put,1.36264,1.37641,0.1023,0.005648,0.0,-0.005648,-1.0,0.008116,0.005648,False,0.0001929999999999571,102.21803072217105
2011-02-25,2011-03-28,1.382,1.4026,-1.0,bear_put,1.36818,1.382,0.1031,0.005681,0.0,-0.005681,-1.0,0.008139,0.005681,False,-0.005488000000000043,36.92977925762948
2011-03-03,2011-04-01,1.38665,1.41587,-1.0,bear_put,1.37279,1.38665,0.0929,0.005553,0.0,-0.005553,-1.0,0.008313,0.005553,False,-0.011041000000000044,-26.887446650238743
2011-03-04,2011-04-04,1.39589,1.42233,-1.0,bear_put,1.38193,1.39589,0.0955,0.00563,0.0,-0.00563,-1.0,0.008329,0.00563,False,-0.016671000000000043,-91.58958636954327
2011-03-07,2011-04-05,1.39907,1.42201,-1.0,bear_put,1.38508,1.39907,0.0797,0.005362,0.0,-0.005362,-1.0,0.008629,0.005362,False,-0.022033000000000042,-153.21176632956295
2011-03-21,2011-04-19,1.41705,1.42239,-1.0,bear_put,1.40288,1.41705,0.092,0.005662,0.0,-0.005662,-1.0,0.008509,0.005662,False,-0.027695000000000043,-218.28166243803582
2011-03-22,2011-04-20,1.42171,1.43379,-1.0,bear_put,1.40749,1.42171,0.0907,0.005658,0.0,-0.005658,-1.0,0.008559,0.005658,False,-0.03335300000000004,-283.3055889978626
2011-04-07,2011-05-06,1.43353,1.45444,-1.0,bear_put,1.41919,1.43353,0.0914,0.005717,0.0,-0.005717,-1.0,0.008618,0.005717,False,-0.03907000000000004,-349.0075664002186
2011-04-11,2011-05-10,1.44622,1.43761,-1.0,bear_put,1.43175,1.44622,0.0927,0.005789,0.008607,0.002818,0.4868,0.008673,0.005789,True,-0.03625200000000004,-316.62201937908173
2011-04-19,2011-05-18,1.42239,1.4269,1.0,bull_call,1.40817,1.43662,0.0873,0.014975,0.01873,0.003755,0.2508,0.013473,0.014975,True,-0.03249700000000004,-273.46810558760956
2011-04-27,2011-05-26,1.4688,1.40849,-1.0,bear_put,1.45411,1.4688,0.088,0.005797,0.014688,0.008891,1.5335,0.008891,0.005797,True,-0.02360600000000004,-171.289291334619
